"","cuid","model","rcp","period","exp_weighted","exp_simple"
"1486",712,"MPI-ESM-LR","rcp85","early",0.235648352348467,0.154121462486061
"1487",712,"MPI-ESM-LR","rcp85","mid",0.296033347545675,0.197603590676009
"1488",712,"MPI-ESM-LR","rcp85","late",0.376285309710524,0.267177177179247
"1489",713,"ACCESS1-0","rcp45","hist",0.273322680612047,0.263404680625598
"1490",713,"ACCESS1-0","rcp45","early",0.318065304409581,0.337112565995562
"1491",713,"ACCESS1-0","rcp45","mid",0.382546484601976,0.393086412015935
"1492",713,"ACCESS1-0","rcp45","late",0.448408465644391,0.464356254852022
"1493",713,"ACCESS1-0","rcp85","hist",0.273603525082316,0.263673436333192
"1494",713,"ACCESS1-0","rcp85","early",0.323033539931564,0.338675756371195
"1495",713,"ACCESS1-0","rcp85","mid",0.421059396991413,0.427689775476833
"1496",713,"ACCESS1-0","rcp85","late",0.518251465734322,0.572278889297838
"1497",713,"CanESM2","rcp45","hist",0.204609077409775,0.2071623773901
"1498",713,"CanESM2","rcp45","early",0.266370553295887,0.295745943735424
"1499",713,"CanESM2","rcp45","mid",0.337599134869908,0.354476853564322
"1500",713,"CanESM2","rcp45","late",0.400922039442141,0.396309760468137
"1501",713,"CanESM2","rcp85","hist",0.204754341790948,0.208084588537003
"1502",713,"CanESM2","rcp85","early",0.27647646717025,0.301655940811001
"1503",713,"CanESM2","rcp85","mid",0.388875072632191,0.385969587291106
"1504",713,"CanESM2","rcp85","late",0.567445063193006,0.577279770875496
"1505",713,"CCSM4","rcp45","hist",0.283968881141455,0.259578787872394
"1506",713,"CCSM4","rcp45","early",0.361668603525082,0.337980856961483
"1507",713,"CCSM4","rcp45","mid",0.398828394344373,0.376318563164366
"1508",713,"CCSM4","rcp45","late",0.41676379050439,0.391234196307181
"1509",713,"CCSM4","rcp85","hist",0.284201304151333,0.260114361448586
"1510",713,"CCSM4","rcp85","early",0.381660597843631,0.36038622777071
"1511",713,"CCSM4","rcp85","mid",0.422311640519078,0.404419936445108
"1512",713,"CCSM4","rcp85","late",0.532664253887146,0.514807045898311
"1513",713,"CNRM-CM5","rcp45","hist",0.230915294725289,0.246603707249281
"1514",713,"CNRM-CM5","rcp45","early",0.268696042352637,0.311368463280141
"1515",713,"CNRM-CM5","rcp45","mid",0.298482794241074,0.335402440462594
"1516",713,"CNRM-CM5","rcp45","late",0.326506379136459,0.349441877888298
"1517",713,"CNRM-CM5","rcp85","hist",0.231012137646071,0.246678649050801
"1518",713,"CNRM-CM5","rcp85","early",0.282435534895732,0.317561781020309
"1519",713,"CNRM-CM5","rcp85","mid",0.318877461424237,0.347110350961003
"1520",713,"CNRM-CM5","rcp85","late",0.405913535760345,0.423940726279356
"1521",713,"HadGEM2-ES","rcp45","hist",0.202386790625605,0.215748411312075
"1522",713,"HadGEM2-ES","rcp45","early",0.262523403705856,0.298669175584371
"1523",713,"HadGEM2-ES","rcp45","mid",0.343717347795209,0.375114714587485
"1524",713,"HadGEM2-ES","rcp45","late",0.381187689195521,0.422691380058992
"1525",713,"HadGEM2-ES","rcp85","hist",0.20263858221964,0.215039963071052
"1526",713,"HadGEM2-ES","rcp85","early",0.273467105687908,0.315811728248133
"1527",713,"HadGEM2-ES","rcp85","mid",0.356895732455291,0.3958338865938
"1528",713,"HadGEM2-ES","rcp85","late",0.506226068191413,0.574446427781582
"1529",713,"MPI-ESM-LR","rcp45","hist",0.214826457485958,0.216766312451078
"1530",713,"MPI-ESM-LR","rcp45","early",0.256850829621021,0.273284550578644
"1531",713,"MPI-ESM-LR","rcp45","mid",0.297258118664859,0.307968964793105
"1532",713,"MPI-ESM-LR","rcp45","late",0.303102728013245,0.317314148149119
"1533",713,"MPI-ESM-LR","rcp85","hist",0.214778036025566,0.216490020560489
"1534",713,"MPI-ESM-LR","rcp85","early",0.269457292271935,0.28344600156064
"1535",713,"MPI-ESM-LR","rcp85","mid",0.331076183097682,0.338156323052742
"1536",713,"MPI-ESM-LR","rcp85","late",0.409212070065727,0.408477947975038
"1537",714,"ACCESS1-0","rcp45","hist",0.252418687723256,0.206222225590859
"1538",714,"ACCESS1-0","rcp45","early",0.301785329322554,0.268219934963639
"1539",714,"ACCESS1-0","rcp45","mid",0.373042395187065,0.340952223716696
"1540",714,"ACCESS1-0","rcp45","late",0.43328102027308,0.394386783507377
"1541",714,"ACCESS1-0","rcp85","hist",0.252606692987404,0.206687996730281
"1542",714,"ACCESS1-0","rcp85","early",0.306053236823964,0.271323948239827
"1543",714,"ACCESS1-0","rcp85","mid",0.413692360719433,0.387701765183882
"1544",714,"ACCESS1-0","rcp85","late",0.496422459759638,0.464077932761674
"1545",714,"CanESM2","rcp45","hist",0.185038854421257,0.144588807726942
"1546",714,"CanESM2","rcp45","early",0.254530206179106,0.232801858496422
"1547",714,"CanESM2","rcp45","mid",0.33376562010403,0.315856848747745
"1548",714,"CanESM2","rcp45","late",0.393981390828087,0.348591099525425
"1549",714,"CanESM2","rcp85","hist",0.185212759290593,0.144904666211979
"1550",714,"CanESM2","rcp85","early",0.263991915773642,0.240501934570161
"1551",714,"CanESM2","rcp85","mid",0.386282571912014,0.352862106628109
"1552",714,"CanESM2","rcp85","late",0.544554384097064,0.468211952699685
"1553",714,"CCSM4","rcp45","hist",0.261798521025255,0.202507728807985
"1554",714,"CCSM4","rcp45","early",0.340100582816319,0.260870073342793
"1555",714,"CCSM4","rcp45","mid",0.387869148336153,0.327431803955323
"1556",714,"CCSM4","rcp45","late",0.405580216762618,0.342983787964691
"1557",714,"CCSM4","rcp85","hist",0.261887823525725,0.202475229461605
"1558",714,"CCSM4","rcp85","early",0.360084351695181,0.289710125088969
"1559",714,"CCSM4","rcp85","mid",0.415594096634706,0.368417564134141
"1560",714,"CCSM4","rcp85","late",0.515438694506643,0.434422694998111
"1561",714,"CNRM-CM5","rcp45","hist",0.211104656263709,0.18674580271791
"1562",714,"CNRM-CM5","rcp45","early",0.253699504919471,0.243982121731352
"1563",714,"CNRM-CM5","rcp45","mid",0.292008209563201,0.293774205710732
"1564",714,"CNRM-CM5","rcp45","late",0.318324326620772,0.303651166747262
"1565",714,"CNRM-CM5","rcp85","hist",0.211339662843893,0.187233013662772
"1566",714,"CNRM-CM5","rcp85","early",0.270340226859685,0.260973936577555
"1567",714,"CNRM-CM5","rcp85","mid",0.311010402957949,0.299524907412108
"1568",714,"CNRM-CM5","rcp85","late",0.400471606950887,0.379971824113976
"1569",714,"HadGEM2-ES","rcp45","hist",0.18420718180109,0.15519955053378
"1570",714,"HadGEM2-ES","rcp45","early",0.247510496960582,0.232206757111688
"1571",714,"HadGEM2-ES","rcp45","mid",0.338689164629943,0.334969344472971
"1572",714,"HadGEM2-ES","rcp45","late",0.373733793017196,0.370973932922496
"1573",714,"HadGEM2-ES","rcp85","hist",0.184799398383155,0.155849468260706
"1574",714,"HadGEM2-ES","rcp85","early",0.259148461490255,0.249046972138816
"1575",714,"HadGEM2-ES","rcp85","mid",0.3502919095068,0.350065464961687
"1576",714,"HadGEM2-ES","rcp85","late",0.48488670531004,0.462100350845234
"1577",714,"MPI-ESM-LR","rcp45","hist",0.197701447640534,0.158163449416291
"1578",714,"MPI-ESM-LR","rcp45","early",0.242361502788745,0.212552984215143
"1579",714,"MPI-ESM-LR","rcp45","mid",0.290109732405841,0.265421866340123
"1580",714,"MPI-ESM-LR","rcp45","late",0.297179073918781,0.277136182882354
"1581",714,"MPI-ESM-LR","rcp85","hist",0.197311336717428,0.157494576743079
"1582",714,"MPI-ESM-LR","rcp85","early",0.254880240646738,0.218568274234912
"1583",714,"MPI-ESM-LR","rcp85","mid",0.322475339976186,0.286771234475285
"1584",714,"MPI-ESM-LR","rcp85","late",0.40668340821263,0.375391606520309
"1585",715,"ACCESS1-0","rcp45","hist",0.254736508864212,0.25692982250208
"1586",715,"ACCESS1-0","rcp45","early",0.30748425222417,0.340755446185854
"1587",715,"ACCESS1-0","rcp45","mid",0.376628352490421,0.405916959764395
"1588",715,"ACCESS1-0","rcp45","late",0.451141674755954,0.500128273396528
"1589",715,"ACCESS1-0","rcp85","hist",0.255028735632184,0.257256632230955
"1590",715,"ACCESS1-0","rcp85","early",0.313142898889538,0.347538677173782
"1591",715,"ACCESS1-0","rcp85","mid",0.417272225469186,0.449432993228796
"1592",715,"ACCESS1-0","rcp85","late",0.528701539694741,0.623098485112274
"1593",715,"CanESM2","rcp45","hist",0.18701539060978,0.199820427724742
"1594",715,"CanESM2","rcp45","early",0.258167738164816,0.303411367925303
"1595",715,"CanESM2","rcp45","mid",0.331305604260017,0.370738020774802
"1596",715,"CanESM2","rcp45","late",0.399998681533367,0.432782182470372
"1597",715,"CanESM2","rcp85","hist",0.187409896746542,0.200393986097961
"1598",715,"CanESM2","rcp85","early",0.266204786025067,0.307738446812397
"1599",715,"CanESM2","rcp85","mid",0.389371874797065,0.419992582187924
"1600",715,"CanESM2","rcp85","late",0.569254639285899,0.606625711984973
"1601",715,"CCSM4","rcp45","hist",0.261754010000649,0.244681357918367
"1602",715,"CCSM4","rcp45","early",0.350572277420612,0.344590161696119
"1603",715,"CCSM4","rcp45","mid",0.391578186895253,0.387477621032335
"1604",715,"CCSM4","rcp45","late",0.415138036738662,0.420838764432362
"1605",715,"CCSM4","rcp85","hist",0.261831937138775,0.245095996824011
"1606",715,"CCSM4","rcp85","early",0.367893207351127,0.364855755349593
"1607",715,"CCSM4","rcp85","mid",0.418565328917462,0.427724532399194
"1608",715,"CCSM4","rcp85","late",0.540605582017522,0.56581564853725
"1609",715,"CNRM-CM5","rcp45","hist",0.20957367361517,0.231977905397709
"1610",715,"CNRM-CM5","rcp45","early",0.255781219559712,0.309354389508592
"1611",715,"CNRM-CM5","rcp45","mid",0.289196538736282,0.342208358162306
"1612",715,"CNRM-CM5","rcp45","late",0.315535794158066,0.360199962030463
"1613",715,"CNRM-CM5","rcp85","hist",0.20957367361517,0.231849135711838
"1614",715,"CNRM-CM5","rcp85","early",0.270193275537373,0.322211848379473
"1615",715,"CNRM-CM5","rcp85","mid",0.308524498344048,0.355213574709952
"1616",715,"CNRM-CM5","rcp85","late",0.410292211318273,0.467436119543564
"1617",715,"HadGEM2-ES","rcp45","hist",0.182521592311189,0.201300261351894
"1618",715,"HadGEM2-ES","rcp45","early",0.251079615559452,0.29816405452301
"1619",715,"HadGEM2-ES","rcp45","mid",0.339190856549127,0.389143010194254
"1620",715,"HadGEM2-ES","rcp45","late",0.38844126458695,0.467543783534626
"1621",715,"HadGEM2-ES","rcp85","hist",0.182696928371972,0.20150651385939
"1622",715,"HadGEM2-ES","rcp85","early",0.262987856354309,0.318910533520238
"1623",715,"HadGEM2-ES","rcp85","mid",0.364500129878564,0.440351894991857
"1624",715,"HadGEM2-ES","rcp85","late",0.518639336170123,0.614907765289495
"1625",715,"MPI-ESM-LR","rcp45","hist",0.197957659588285,0.208551307218168
"1626",715,"MPI-ESM-LR","rcp45","early",0.242274660692253,0.269867570921729
"1627",715,"MPI-ESM-LR","rcp45","mid",0.286535651665693,0.314848142014753
"1628",715,"MPI-ESM-LR","rcp45","late",0.294820730898413,0.326716658569224
"1629",715,"MPI-ESM-LR","rcp85","hist",0.197723878173907,0.208228521233046
"1630",715,"MPI-ESM-LR","rcp85","early",0.253836288070654,0.275550644340895
"1631",715,"MPI-ESM-LR","rcp85","mid",0.322106954997078,0.345612445146089
"1632",715,"MPI-ESM-LR","rcp85","late",0.410291191801807,0.442535334753598
"1633",716,"ACCESS1-0","rcp45","hist",0.271863996904624,0.207911659490607
"1634",716,"ACCESS1-0","rcp45","early",0.294741955246018,0.249456991838571
"1635",716,"ACCESS1-0","rcp45","mid",0.351395337589476,0.300153160679476
"1636",716,"ACCESS1-0","rcp45","late",0.410678429589826,0.362134358993103
"1637",716,"ACCESS1-0","rcp85","hist",0.271815631650222,0.207831598226335
"1638",716,"ACCESS1-0","rcp85","early",0.295506319726575,0.250912200372727
"1639",716,"ACCESS1-0","rcp85","mid",0.387745147352808,0.339820261122893
"1640",716,"ACCESS1-0","rcp85","late",0.464634740885517,0.433968965907334
"1641",716,"CanESM2","rcp45","hist",0.199128780550719,0.144982756035388
"1642",716,"CanESM2","rcp45","early",0.240485812858709,0.204388123085492
"1643",716,"CanESM2","rcp45","mid",0.311157735216354,0.271624542124542
"1644",716,"CanESM2","rcp45","late",0.371289438456726,0.310019095667281
"1645",716,"CanESM2","rcp85","hist",0.199670471400013,0.145740794293426
"1646",716,"CanESM2","rcp85","early",0.247726446121107,0.204744135980978
"1647",716,"CanESM2","rcp85","mid",0.359177210292126,0.304929165863376
"1648",716,"CanESM2","rcp85","late",0.518102021872017,0.447833786774754
"1649",716,"CCSM4","rcp45","hist",0.27689714322564,0.193833579675685
"1650",716,"CCSM4","rcp45","early",0.342013929193268,0.2547426525716
"1651",716,"CCSM4","rcp45","mid",0.37472451151093,0.292790919606709
"1652",716,"CCSM4","rcp45","late",0.388480479916692,0.306669585693543
"1653",716,"CCSM4","rcp85","hist",0.276732701360676,0.193695949274897
"1654",716,"CCSM4","rcp85","early",0.360439865867028,0.276332647858964
"1655",716,"CCSM4","rcp85","mid",0.393619655639389,0.314121066555277
"1656",716,"CCSM4","rcp85","late",0.492622007238856,0.398657624949139
"1657",716,"CNRM-CM5","rcp45","hist",0.222309086219127,0.181787888524731
"1658",716,"CNRM-CM5","rcp45","early",0.239824466370026,0.217461383158752
"1659",716,"CNRM-CM5","rcp45","mid",0.264082349906494,0.246156657669816
"1660",716,"CNRM-CM5","rcp45","late",0.292103373353051,0.268519066764307
"1661",716,"CNRM-CM5","rcp85","hist",0.222454181982331,0.181923644581539
"1662",716,"CNRM-CM5","rcp85","early",0.254413748629651,0.227485551485551
"1663",716,"CNRM-CM5","rcp85","mid",0.285251370348875,0.261931559668402
"1664",716,"CNRM-CM5","rcp85","late",0.36333481079012,0.337631396281938
"1665",716,"HadGEM2-ES","rcp45","hist",0.196077190946024,0.149026048026048
"1666",716,"HadGEM2-ES","rcp45","early",0.239646611207842,0.208498141721826
"1667",716,"HadGEM2-ES","rcp45","mid",0.314434642419552,0.29720328599276
"1668",716,"HadGEM2-ES","rcp45","late",0.341679224123065,0.331691803199467
"1669",716,"HadGEM2-ES","rcp85","hist",0.196231959760108,0.148907964355333
"1670",716,"HadGEM2-ES","rcp85","early",0.248715547817115,0.229918792708266
"1671",716,"HadGEM2-ES","rcp85","mid",0.322074418004772,0.307471263629158
"1672",716,"HadGEM2-ES","rcp85","late",0.446469178417428,0.432648750143069
"1673",716,"MPI-ESM-LR","rcp45","hist",0.20968253047011,0.150568547436968
"1674",716,"MPI-ESM-LR","rcp45","early",0.229468143419101,0.178529791358739
"1675",716,"MPI-ESM-LR","rcp45","mid",0.266936286838202,0.219852880063406
"1676",716,"MPI-ESM-LR","rcp45","late",0.270364556414163,0.222998775340631
"1677",716,"MPI-ESM-LR","rcp85","hist",0.209343973689302,0.149698851830431
"1678",716,"MPI-ESM-LR","rcp85","early",0.242853163087638,0.189320373583531
"1679",716,"MPI-ESM-LR","rcp85","mid",0.301764622428581,0.253471108326371
"1680",716,"MPI-ESM-LR","rcp85","late",0.378098797748156,0.33401988883245
"1681",718,"ACCESS1-0","rcp45","hist",0.267496130779648,0.253146010290231
"1682",718,"ACCESS1-0","rcp45","early",0.3127571419359,0.352232381833716
"1683",718,"ACCESS1-0","rcp45","mid",0.377274779132005,0.426392812811104
"1684",718,"ACCESS1-0","rcp45","late",0.43410102652217,0.487104523316148
"1685",718,"ACCESS1-0","rcp85","hist",0.267312342812923,0.252486170384612
"1686",718,"ACCESS1-0","rcp85","early",0.311237666860128,0.349539680858165
"1687",718,"ACCESS1-0","rcp85","mid",0.411348100857677,0.460510233534304
"1688",718,"ACCESS1-0","rcp85","late",0.491224518151722,0.564523936770892
"1689",718,"CanESM2","rcp45","hist",0.197683304314181,0.203075617067668
"1690",718,"CanESM2","rcp45","early",0.260795124782356,0.313345076678672
"1691",718,"CanESM2","rcp45","mid",0.329467337331528,0.376556597438581
"1692",718,"CanESM2","rcp45","late",0.391206419085,0.425895345347038
"1693",718,"CanESM2","rcp85","hist",0.198669955503966,0.20599832522659
"1694",718,"CanESM2","rcp85","early",0.268515025472367,0.321589438988285
"1695",718,"CanESM2","rcp85","mid",0.379013510027729,0.412239051976006
"1696",718,"CanESM2","rcp85","late",0.53622308212066,0.548549302336927
"1697",718,"CCSM4","rcp45","hist",0.273792480815116,0.253734682469863
"1698",718,"CCSM4","rcp45","early",0.355201683110853,0.351776574002975
"1699",718,"CCSM4","rcp45","mid",0.393218385245373,0.402807590219459
"1700",718,"CCSM4","rcp45","late",0.409320957432424,0.423556215678459
"1701",718,"CCSM4","rcp85","hist",0.274043980138002,0.254249055553618
"1702",718,"CCSM4","rcp85","early",0.374597762300896,0.379173572998232
"1703",718,"CCSM4","rcp85","mid",0.415964564390275,0.439833888389551
"1704",718,"CCSM4","rcp85","late",0.515111218072831,0.525165321313678
"1705",718,"CNRM-CM5","rcp45","hist",0.220713226284904,0.237717216910454
"1706",718,"CNRM-CM5","rcp45","early",0.257632037144515,0.315435180634121
"1707",718,"CNRM-CM5","rcp45","mid",0.286302153865996,0.34971356967102
"1708",718,"CNRM-CM5","rcp45","late",0.30957414952775,0.361597169371677
"1709",718,"CNRM-CM5","rcp85","hist",0.220901850777068,0.238131856799901
"1710",718,"CNRM-CM5","rcp85","early",0.274840797704263,0.331940510355444
"1711",718,"CNRM-CM5","rcp85","mid",0.303826900754498,0.359929111392254
"1712",718,"CNRM-CM5","rcp85","late",0.390754526417489,0.457192099133086
"1713",718,"HadGEM2-ES","rcp45","hist",0.195750306313278,0.210442207916162
"1714",718,"HadGEM2-ES","rcp45","early",0.256609918101503,0.311764091520917
"1715",718,"HadGEM2-ES","rcp45","mid",0.333592893531953,0.394259636047179
"1716",718,"HadGEM2-ES","rcp45","late",0.365718252954387,0.440751232395786
"1717",718,"HadGEM2-ES","rcp85","hist",0.196262978009931,0.211064664209311
"1718",718,"HadGEM2-ES","rcp85","early",0.26629264203263,0.331004421642333
"1719",718,"HadGEM2-ES","rcp85","mid",0.348545011930096,0.43213857818279
"1720",718,"HadGEM2-ES","rcp85","late",0.471081310764893,0.544118283606258
"1721",718,"MPI-ESM-LR","rcp45","hist",0.206242342168053,0.210200455468329
"1722",718,"MPI-ESM-LR","rcp45","early",0.244122815502676,0.274482769249924
"1723",718,"MPI-ESM-LR","rcp45","mid",0.285241342619462,0.318919793768792
"1724",718,"MPI-ESM-LR","rcp45","late",0.292312039163313,0.333364549880814
"1725",718,"MPI-ESM-LR","rcp85","hist",0.206058554201328,0.210441137319393
"1726",718,"MPI-ESM-LR","rcp85","early",0.257495002257045,0.282785186874014
"1727",718,"MPI-ESM-LR","rcp85","mid",0.320284387695879,0.351290468923395
"1728",718,"MPI-ESM-LR","rcp85","late",0.404820176354679,0.451086396835848
"1729",719,"ACCESS1-0","rcp45","hist",0.270291425818882,0.285855196579971
"1730",719,"ACCESS1-0","rcp45","early",0.308736351958895,0.349476306215137
"1731",719,"ACCESS1-0","rcp45","mid",0.370815671162492,0.399587244121632
"1732",719,"ACCESS1-0","rcp45","late",0.424092452548248,0.445263720055093
"1733",719,"ACCESS1-0","rcp85","hist",0.270291425818882,0.286061421432907
"1734",719,"ACCESS1-0","rcp85","early",0.31251204238921,0.352042949881178
"1735",719,"ACCESS1-0","rcp85","mid",0.403994861913937,0.429177005821082
"1736",719,"ACCESS1-0","rcp85","late",0.472844660045379,0.488835574309221
"1737",719,"CanESM2","rcp45","hist",0.198318882466281,0.223577752128204
"1738",719,"CanESM2","rcp45","early",0.257610789980732,0.30657943352848
"1739",719,"CanESM2","rcp45","mid",0.32546082209377,0.360887092898263
"1740",719,"CanESM2","rcp45","late",0.383840661796368,0.394026813038844
"1741",719,"CanESM2","rcp85","hist",0.198853564547206,0.224462784643508
"1742",719,"CanESM2","rcp85","early",0.264755138086063,0.312065433638601
"1743",719,"CanESM2","rcp85","mid",0.373342164418754,0.386486803247596
"1744",719,"CanESM2","rcp85","late",0.515943359293174,0.473126970171709
"1745",719,"CCSM4","rcp45","hist",0.274553628773282,0.277110811237945
"1746",719,"CCSM4","rcp45","early",0.350565992292871,0.352029322154197
"1747",719,"CCSM4","rcp45","mid",0.386897077713552,0.386231089182269
"1748",719,"CCSM4","rcp45","late",0.402089607501902,0.398539675581523
"1749",719,"CCSM4","rcp85","hist",0.27475594091201,0.277468164162441
"1750",719,"CCSM4","rcp85","early",0.370081085420681,0.37350799137132
"1751",719,"CCSM4","rcp85","mid",0.405519428387925,0.404228327402273
"1752",719,"CCSM4","rcp85","late",0.497635594610239,0.458740702002569
"1753",719,"CNRM-CM5","rcp45","hist",0.222079319203597,0.261955551722118
"1754",719,"CNRM-CM5","rcp45","early",0.256107899807322,0.316182861989212
"1755",719,"CNRM-CM5","rcp45","mid",0.282181278098908,0.340234518798776
"1756",719,"CNRM-CM5","rcp45","late",0.308334065211549,0.356782250802457
"1757",719,"CNRM-CM5","rcp85","hist",0.222122671804753,0.261943021621736
"1758",719,"CNRM-CM5","rcp85","early",0.270135276172126,0.32606285995907
"1759",719,"CNRM-CM5","rcp85","mid",0.301335500963391,0.351657593120947
"1760",719,"CNRM-CM5","rcp85","late",0.376649692418714,0.403125590712693
"1761",719,"HadGEM2-ES","rcp45","hist",0.193792549775209,0.224877325421377
"1762",719,"HadGEM2-ES","rcp45","early",0.2540061014772,0.310631090338043
"1763",719,"HadGEM2-ES","rcp45","mid",0.330229608220938,0.37684275910305
"1764",719,"HadGEM2-ES","rcp45","late",0.358664273978654,0.401161090186701
"1765",719,"HadGEM2-ES","rcp85","hist",0.193927424534361,0.224963303539483
"1766",719,"HadGEM2-ES","rcp85","early",0.263895311496468,0.325744152248921
"1767",719,"HadGEM2-ES","rcp85","mid",0.339808124598587,0.389982998542863
"1768",719,"HadGEM2-ES","rcp85","late",0.450116133666323,0.458429295790366
"1769",719,"MPI-ESM-LR","rcp45","hist",0.210056197816313,0.234732158919533
"1770",719,"MPI-ESM-LR","rcp45","early",0.243183204881182,0.280852634224873
"1771",719,"MPI-ESM-LR","rcp45","mid",0.285671965317919,0.315057146934657
"1772",719,"MPI-ESM-LR","rcp45","late",0.293513258714896,0.326861516378427
"1773",719,"MPI-ESM-LR","rcp85","hist",0.209892421323057,0.23427613374275
"1774",719,"MPI-ESM-LR","rcp85","early",0.25784039820167,0.289138179074801
"1775",719,"MPI-ESM-LR","rcp85","mid",0.32121387283237,0.346547504636737
"1776",719,"MPI-ESM-LR","rcp85","late",0.397164718484783,0.412356495117499
"1777",720,"ACCESS1-0","rcp45","hist",0.292969831849654,0.233065344480057
"1778",720,"ACCESS1-0","rcp45","early",0.335680844048797,0.30571605267791
"1779",720,"ACCESS1-0","rcp45","mid",0.393498186613914,0.371772751312664
"1780",720,"ACCESS1-0","rcp45","late",0.453887414292998,0.441459634712055
"1781",720,"ACCESS1-0","rcp85","hist",0.292969831849654,0.232980508352524
"1782",720,"ACCESS1-0","rcp85","early",0.337084569732938,0.31200642289021
"1783",720,"ACCESS1-0","rcp85","mid",0.430837454665348,0.417063922442881
"1784",720,"ACCESS1-0","rcp85","late",0.497841471138775,0.528047318595474
"1785",720,"CanESM2","rcp45","hist",0.217279920870425,0.165535949926582
"1786",720,"CanESM2","rcp45","early",0.278006923837784,0.264092133315663
"1787",720,"CanESM2","rcp45","mid",0.348025057698648,0.338040210605995
"1788",720,"CanESM2","rcp45","late",0.40321740010756,0.370952415242465
"1789",720,"CanESM2","rcp85","hist",0.217749752720079,0.16661892506863
"1790",720,"CanESM2","rcp85","early",0.285609132871744,0.266507093344467
"1791",720,"CanESM2","rcp85","mid",0.396013023409166,0.369856131063634
"1792",720,"CanESM2","rcp85","late",0.53037890700969,0.485856263927224
"1793",720,"CCSM4","rcp45","hist",0.296401252884932,0.217102519940011
"1794",720,"CCSM4","rcp45","early",0.377435707220574,0.303620591947379
"1795",720,"CCSM4","rcp45","mid",0.408921035278602,0.346655818510783
"1796",720,"CCSM4","rcp45","late",0.425140470453517,0.368395264138873
"1797",720,"CCSM4","rcp85","hist",0.296327068908671,0.216957778582499
"1798",720,"CCSM4","rcp85","early",0.395256346851302,0.327493374740293
"1799",720,"CCSM4","rcp85","mid",0.425083250906693,0.373625530030687
"1800",720,"CCSM4","rcp85","late",0.519271070110328,0.465054221863544
"1801",720,"CNRM-CM5","rcp45","hist",0.243618529508737,0.206854710742188
"1802",720,"CNRM-CM5","rcp45","early",0.277898120672601,0.285052764136171
"1803",720,"CNRM-CM5","rcp45","mid",0.304094131223211,0.324080949229636
"1804",720,"CNRM-CM5","rcp45","late",0.329598607501343,0.340827089186046
"1805",720,"CNRM-CM5","rcp85","hist",0.243712495878668,0.206763064000295
"1806",720,"CNRM-CM5","rcp85","early",0.291479146060007,0.301344481336369
"1807",720,"CNRM-CM5","rcp85","mid",0.319808358061325,0.334218692744459
"1808",720,"CNRM-CM5","rcp85","late",0.392355911773273,0.405926159810715
"1809",720,"HadGEM2-ES","rcp45","hist",0.211050115397296,0.164703119512914
"1810",720,"HadGEM2-ES","rcp45","early",0.274226838114078,0.259366637919198
"1811",720,"HadGEM2-ES","rcp45","mid",0.349009231783713,0.355601964953805
"1812",720,"HadGEM2-ES","rcp45","late",0.375559765737208,0.397638716959441
"1813",720,"HadGEM2-ES","rcp85","hist",0.211569403231124,0.165707727946767
"1814",720,"HadGEM2-ES","rcp85","early",0.281254533465216,0.278327471511811
"1815",720,"HadGEM2-ES","rcp85","mid",0.353329212001319,0.368121850364555
"1816",720,"HadGEM2-ES","rcp85","late",0.467348401317417,0.505824978165528
"1817",720,"MPI-ESM-LR","rcp45","hist",0.230987471150676,0.173114647454894
"1818",720,"MPI-ESM-LR","rcp45","early",0.261705407187603,0.221435451464099
"1819",720,"MPI-ESM-LR","rcp45","mid",0.295922354104847,0.264955706277225
"1820",720,"MPI-ESM-LR","rcp45","late",0.297226820867502,0.267633092101886
"1821",720,"MPI-ESM-LR","rcp85","hist",0.231224859874711,0.173279304511685
"1822",720,"MPI-ESM-LR","rcp85","early",0.27386086383119,0.237094207503905
"1823",720,"MPI-ESM-LR","rcp85","mid",0.333981206726014,0.309823783130758
"1824",720,"MPI-ESM-LR","rcp85","late",0.397949009675764,0.385176926199111
"1825",721,"ACCESS1-0","rcp45","hist",0.286777520724889,0.231013230434706
"1826",721,"ACCESS1-0","rcp45","early",0.331279384358332,0.296907372619109
"1827",721,"ACCESS1-0","rcp45","mid",0.391611239637555,0.363516652474403
"1828",721,"ACCESS1-0","rcp45","late",0.44983679081776,0.416391673333681
"1829",721,"ACCESS1-0","rcp85","hist",0.286796799691536,0.230858465374666
"1830",721,"ACCESS1-0","rcp85","early",0.335279962727331,0.305044537669137
"1831",721,"ACCESS1-0","rcp85","mid",0.427179422916265,0.400894286292317
"1832",721,"ACCESS1-0","rcp85","late",0.487166046190322,0.476159429227444
"1833",721,"CanESM2","rcp45","hist",0.213484994537626,0.160820298287324
"1834",721,"CanESM2","rcp45","early",0.277274179037337,0.257705470464176
"1835",721,"CanESM2","rcp45","mid",0.346794743268428,0.327524650370214
"1836",721,"CanESM2","rcp45","late",0.40061450955633,0.352452437354486
"1837",721,"CanESM2","rcp85","hist",0.214135659661975,0.162086023635079
"1838",721,"CanESM2","rcp85","early",0.285005398110661,0.262154714468662
"1839",721,"CanESM2","rcp85","mid",0.389442259494891,0.349600649054638
"1840",721,"CanESM2","rcp85","late",0.522978234402295,0.454344715853304
"1841",721,"CCSM4","rcp45","hist",0.289923141186299,0.21076393400524
"1842",721,"CCSM4","rcp45","early",0.373259109311741,0.296003865637502
"1843",721,"CCSM4","rcp45","mid",0.408550414497783,0.347038660099926
