"","cuid","stage","model","rcp","period","p_j","n_j"
"16221",782,"fw_rearing","MPI-ESM-LR","rcp85","hist",0.0506318550309967,699
"16222",782,"fw_rearing","MPI-ESM-LR","rcp85","early",0.0662255603242728,699
"16223",782,"fw_rearing","MPI-ESM-LR","rcp85","mid",0.109728183118741,699
"16224",782,"fw_rearing","MPI-ESM-LR","rcp85","late",0.140787591852838,699
"16225",782,"early_marine","ACCESS1-0","rcp45","hist",0.320833333333333,181
"16226",782,"early_marine","ACCESS1-0","rcp45","early",0.476388888888889,181
"16227",782,"early_marine","ACCESS1-0","rcp45","mid",0.625,181
"16228",782,"early_marine","ACCESS1-0","rcp45","late",0.798611111111111,181
"16229",782,"early_marine","ACCESS1-0","rcp85","hist",0.320833333333333,181
"16230",782,"early_marine","ACCESS1-0","rcp85","early",0.547222222222222,181
"16231",782,"early_marine","ACCESS1-0","rcp85","mid",0.7375,181
"16232",782,"early_marine","ACCESS1-0","rcp85","late",0.920833333333333,181
"16233",782,"early_marine","CanESM2","rcp45","hist",0.188888888888889,181
"16234",782,"early_marine","CanESM2","rcp45","early",0.265277777777778,181
"16235",782,"early_marine","CanESM2","rcp45","mid",0.334722222222222,181
"16236",782,"early_marine","CanESM2","rcp45","late",0.404166666666667,181
"16237",782,"early_marine","CanESM2","rcp85","hist",0.188888888888889,181
"16238",782,"early_marine","CanESM2","rcp85","early",0.259722222222222,181
"16239",782,"early_marine","CanESM2","rcp85","mid",0.363888888888889,181
"16240",782,"early_marine","CanESM2","rcp85","late",0.545833333333333,181
"16241",782,"early_marine","CCSM4","rcp45","hist",0.258333333333333,181
"16242",782,"early_marine","CCSM4","rcp45","early",0.344444444444444,181
"16243",782,"early_marine","CCSM4","rcp45","mid",0.352777777777778,181
"16244",782,"early_marine","CCSM4","rcp45","late",0.466666666666667,181
"16245",782,"early_marine","CCSM4","rcp85","hist",0.258333333333333,181
"16246",782,"early_marine","CCSM4","rcp85","early",0.363888888888889,181
"16247",782,"early_marine","CCSM4","rcp85","mid",0.425,181
"16248",782,"early_marine","CCSM4","rcp85","late",0.597222222222222,181
"16249",782,"early_marine","CNRM-CM5","rcp45","hist",0.266666666666667,181
"16250",782,"early_marine","CNRM-CM5","rcp45","early",0.325,181
"16251",782,"early_marine","CNRM-CM5","rcp45","mid",0.383333333333333,181
"16252",782,"early_marine","CNRM-CM5","rcp45","late",0.488888888888889,181
"16253",782,"early_marine","CNRM-CM5","rcp85","hist",0.266666666666667,181
"16254",782,"early_marine","CNRM-CM5","rcp85","early",0.330555555555556,181
"16255",782,"early_marine","CNRM-CM5","rcp85","mid",0.422222222222222,181
"16256",782,"early_marine","CNRM-CM5","rcp85","late",0.583333333333333,181
"16257",782,"early_marine","HadGEM2-ES","rcp45","hist",0.172222222222222,181
"16258",782,"early_marine","HadGEM2-ES","rcp45","early",0.233333333333333,181
"16259",782,"early_marine","HadGEM2-ES","rcp45","mid",0.361111111111111,181
"16260",782,"early_marine","HadGEM2-ES","rcp45","late",0.461111111111111,181
"16261",782,"early_marine","HadGEM2-ES","rcp85","hist",0.172222222222222,181
"16262",782,"early_marine","HadGEM2-ES","rcp85","early",0.286111111111111,181
"16263",782,"early_marine","HadGEM2-ES","rcp85","mid",0.455555555555556,181
"16264",782,"early_marine","HadGEM2-ES","rcp85","late",0.694444444444444,181
"16265",782,"early_marine","MPI-ESM-LR","rcp45","hist",0.177777777777778,181
"16266",782,"early_marine","MPI-ESM-LR","rcp45","early",0.238888888888889,181
"16267",782,"early_marine","MPI-ESM-LR","rcp45","mid",0.247222222222222,181
"16268",782,"early_marine","MPI-ESM-LR","rcp45","late",0.297222222222222,181
"16269",782,"early_marine","MPI-ESM-LR","rcp85","hist",0.177777777777778,181
"16270",782,"early_marine","MPI-ESM-LR","rcp85","early",0.233333333333333,181
"16271",782,"early_marine","MPI-ESM-LR","rcp85","mid",0.301388888888889,181
"16272",782,"early_marine","MPI-ESM-LR","rcp85","late",0.461111111111111,181
"16273",782,"marine_rearing","ACCESS1-0","rcp45","hist",0.240833333333333,608
"16274",782,"marine_rearing","ACCESS1-0","rcp45","early",0.263333333333333,608
"16275",782,"marine_rearing","ACCESS1-0","rcp45","mid",0.324166666666667,608
"16276",782,"marine_rearing","ACCESS1-0","rcp45","late",0.426724137931034,608
"16277",782,"marine_rearing","ACCESS1-0","rcp85","hist",0.240833333333333,608
"16278",782,"marine_rearing","ACCESS1-0","rcp85","early",0.274166666666667,608
"16279",782,"marine_rearing","ACCESS1-0","rcp85","mid",0.388333333333333,608
"16280",782,"marine_rearing","ACCESS1-0","rcp85","late",0.580172413793103,608
"16281",782,"marine_rearing","CanESM2","rcp45","hist",0.196666666666667,608
"16282",782,"marine_rearing","CanESM2","rcp45","early",0.25,608
"16283",782,"marine_rearing","CanESM2","rcp45","mid",0.331666666666667,608
"16284",782,"marine_rearing","CanESM2","rcp45","late",0.425,608
"16285",782,"marine_rearing","CanESM2","rcp85","hist",0.196666666666667,608
"16286",782,"marine_rearing","CanESM2","rcp85","early",0.2625,608
"16287",782,"marine_rearing","CanESM2","rcp85","mid",0.399166666666667,608
"16288",782,"marine_rearing","CanESM2","rcp85","late",0.667241379310345,608
"16289",782,"marine_rearing","CCSM4","rcp45","hist",0.2575,608
"16290",782,"marine_rearing","CCSM4","rcp45","early",0.362916666666667,608
"16291",782,"marine_rearing","CCSM4","rcp45","mid",0.415,608
"16292",782,"marine_rearing","CCSM4","rcp45","late",0.459913793103448,608
"16293",782,"marine_rearing","CCSM4","rcp85","hist",0.2575,608
"16294",782,"marine_rearing","CCSM4","rcp85","early",0.380833333333333,608
"16295",782,"marine_rearing","CCSM4","rcp85","mid",0.485,608
"16296",782,"marine_rearing","CCSM4","rcp85","late",0.732758620689655,608
"16297",782,"marine_rearing","CNRM-CM5","rcp45","hist",0.197916666666667,608
"16298",782,"marine_rearing","CNRM-CM5","rcp45","early",0.215,608
"16299",782,"marine_rearing","CNRM-CM5","rcp45","mid",0.244583333333333,608
"16300",782,"marine_rearing","CNRM-CM5","rcp45","late",0.286637931034483,608
"16301",782,"marine_rearing","CNRM-CM5","rcp85","hist",0.197916666666667,608
"16302",782,"marine_rearing","CNRM-CM5","rcp85","early",0.227083333333333,608
"16303",782,"marine_rearing","CNRM-CM5","rcp85","mid",0.269583333333333,608
"16304",782,"marine_rearing","CNRM-CM5","rcp85","late",0.360775862068966,608
"16305",782,"marine_rearing","HadGEM2-ES","rcp45","hist",0.18,608
"16306",782,"marine_rearing","HadGEM2-ES","rcp45","early",0.224166666666667,608
"16307",782,"marine_rearing","HadGEM2-ES","rcp45","mid",0.306666666666667,608
"16308",782,"marine_rearing","HadGEM2-ES","rcp45","late",0.30307881773399,608
"16309",782,"marine_rearing","HadGEM2-ES","rcp85","hist",0.18,608
"16310",782,"marine_rearing","HadGEM2-ES","rcp85","early",0.229166666666667,608
"16311",782,"marine_rearing","HadGEM2-ES","rcp85","mid",0.289166666666667,608
"16312",782,"marine_rearing","HadGEM2-ES","rcp85","late",0.468965517241379,608
"16313",782,"marine_rearing","MPI-ESM-LR","rcp45","hist",0.19,608
"16314",782,"marine_rearing","MPI-ESM-LR","rcp45","early",0.213333333333333,608
"16315",782,"marine_rearing","MPI-ESM-LR","rcp45","mid",0.259166666666667,608
"16316",782,"marine_rearing","MPI-ESM-LR","rcp45","late",0.255172413793103,608
"16317",782,"marine_rearing","MPI-ESM-LR","rcp85","hist",0.19,608
"16318",782,"marine_rearing","MPI-ESM-LR","rcp85","early",0.2275,608
"16319",782,"marine_rearing","MPI-ESM-LR","rcp85","mid",0.299166666666667,608
"16320",782,"marine_rearing","MPI-ESM-LR","rcp85","late",0.385775862068966,608
"16321",782,"adult_migration","ACCESS1-0","rcp45","hist",0.042687074829932,196
"16322",782,"adult_migration","ACCESS1-0","rcp45","early",0.0163265306122449,196
"16323",782,"adult_migration","ACCESS1-0","rcp45","mid",0.0149659863945578,196
"16324",782,"adult_migration","ACCESS1-0","rcp45","late",0.00638335082196572,196
"16325",782,"adult_migration","ACCESS1-0","rcp85","hist",0.0427721088435374,196
"16326",782,"adult_migration","ACCESS1-0","rcp85","early",0.00773809523809524,196
"16327",782,"adult_migration","ACCESS1-0","rcp85","mid",0.00391156462585034,196
"16328",782,"adult_migration","ACCESS1-0","rcp85","late",0.0205491430570129,196
"16329",782,"adult_migration","CanESM2","rcp45","hist",0.0321428571428571,196
"16330",782,"adult_migration","CanESM2","rcp45","early",0.00493197278911565,196
"16331",782,"adult_migration","CanESM2","rcp45","mid",0.00331632653061225,196
"16332",782,"adult_migration","CanESM2","rcp45","late",0.00349772647778944,196
"16333",782,"adult_migration","CanESM2","rcp85","hist",0.0319727891156463,196
"16334",782,"adult_migration","CanESM2","rcp85","early",0.00518707482993197,196
"16335",782,"adult_migration","CanESM2","rcp85","mid",0.00263605442176871,196
"16336",782,"adult_migration","CanESM2","rcp85","late",0.0160020986358867,196
"16337",782,"adult_migration","CCSM4","rcp45","hist",0.0557823129251701,196
"16338",782,"adult_migration","CCSM4","rcp45","early",0.00952380952380952,196
"16339",782,"adult_migration","CCSM4","rcp45","mid",0.00442176870748299,196
"16340",782,"adult_migration","CCSM4","rcp45","late",0.000262329485834208,196
"16341",782,"adult_migration","CCSM4","rcp85","hist",0.0560374149659864,196
"16342",782,"adult_migration","CCSM4","rcp85","early",0.0228741496598639,196
"16343",782,"adult_migration","CCSM4","rcp85","mid",0.0157312925170068,196
"16344",782,"adult_migration","CCSM4","rcp85","late",0.0143406785589367,196
"16345",782,"adult_migration","CNRM-CM5","rcp45","hist",0.0421768707482993,196
"16346",782,"adult_migration","CNRM-CM5","rcp45","early",0.0110544217687075,196
"16347",782,"adult_migration","CNRM-CM5","rcp45","mid",0.00365646258503401,196
"16348",782,"adult_migration","CNRM-CM5","rcp45","late",0.00209863588667366,196
"16349",782,"adult_migration","CNRM-CM5","rcp85","hist",0.0423469387755102,196
"16350",782,"adult_migration","CNRM-CM5","rcp85","early",0.0204081632653061,196
"16351",782,"adult_migration","CNRM-CM5","rcp85","mid",0.00501700680272109,196
"16352",782,"adult_migration","CNRM-CM5","rcp85","late",0.00655823714585519,196
"16353",782,"adult_migration","HadGEM2-ES","rcp45","hist",0.0327380952380952,196
"16354",782,"adult_migration","HadGEM2-ES","rcp45","early",0.00850340136054422,196
"16355",782,"adult_migration","HadGEM2-ES","rcp45","mid",0.00246598639455782,196
"16356",782,"adult_migration","HadGEM2-ES","rcp45","late",0.00542147604057363,196
"16357",782,"adult_migration","HadGEM2-ES","rcp85","hist",0.0331632653061225,196
"16358",782,"adult_migration","HadGEM2-ES","rcp85","early",0.0139455782312925,196
"16359",782,"adult_migration","HadGEM2-ES","rcp85","mid",0.00374149659863946,196
"16360",782,"adult_migration","HadGEM2-ES","rcp85","late",0.0230849947534103,196
"16361",782,"adult_migration","MPI-ESM-LR","rcp45","hist",0.0254251700680272,196
"16362",782,"adult_migration","MPI-ESM-LR","rcp45","early",0.0138605442176871,196
"16363",782,"adult_migration","MPI-ESM-LR","rcp45","mid",0.00357142857142857,196
"16364",782,"adult_migration","MPI-ESM-LR","rcp45","late",0.00253585169639734,196
"16365",782,"adult_migration","MPI-ESM-LR","rcp85","hist",0.0260204081632653,196
"16366",782,"adult_migration","MPI-ESM-LR","rcp85","early",0.00901360544217687,196
"16367",782,"adult_migration","MPI-ESM-LR","rcp85","mid",0.0032312925170068,196
"16368",782,"adult_migration","MPI-ESM-LR","rcp85","late",0.00673312346974467,196
"16369",782,"spawning","ACCESS1-0","rcp45","hist",0.0169312169312169,63
"16370",782,"spawning","ACCESS1-0","rcp45","early",0.0220899470899471,63
"16371",782,"spawning","ACCESS1-0","rcp45","mid",0.0402116402116402,63
"16372",782,"spawning","ACCESS1-0","rcp45","late",0.0731481481481482,63
"16373",782,"spawning","ACCESS1-0","rcp85","hist",0.0165343915343915,63
"16374",782,"spawning","ACCESS1-0","rcp85","early",0.0194444444444444,63
"16375",782,"spawning","ACCESS1-0","rcp85","mid",0.0374338624338624,63
"16376",782,"spawning","ACCESS1-0","rcp85","late",0.140873015873016,63
"16377",782,"spawning","CanESM2","rcp45","hist",0.0133597883597884,63
"16378",782,"spawning","CanESM2","rcp45","early",0.0150793650793651,63
"16379",782,"spawning","CanESM2","rcp45","mid",0.0293650793650794,63
"16380",782,"spawning","CanESM2","rcp45","late",0.0362433862433862,63
"16381",782,"spawning","CanESM2","rcp85","hist",0.0128306878306878,63
"16382",782,"spawning","CanESM2","rcp85","early",0.030952380952381,63
"16383",782,"spawning","CanESM2","rcp85","mid",0.0423280423280423,63
"16384",782,"spawning","CanESM2","rcp85","late",0.117592592592593,63
"16385",782,"spawning","CCSM4","rcp45","hist",0.0220899470899471,63
"16386",782,"spawning","CCSM4","rcp45","early",0.00185185185185185,63
"16387",782,"spawning","CCSM4","rcp45","mid",0.0271164021164021,63
"16388",782,"spawning","CCSM4","rcp45","late",0.0253968253968254,63
"16389",782,"spawning","CCSM4","rcp85","hist",0.0220899470899471,63
"16390",782,"spawning","CCSM4","rcp85","early",0.0191798941798942,63
"16391",782,"spawning","CCSM4","rcp85","mid",0.0363756613756614,63
"16392",782,"spawning","CCSM4","rcp85","late",0.0662698412698413,63
"16393",782,"spawning","CNRM-CM5","rcp45","hist",0.014021164021164,63
"16394",782,"spawning","CNRM-CM5","rcp45","early",0.0284391534391534,63
"16395",782,"spawning","CNRM-CM5","rcp45","mid",0.0386243386243386,63
"16396",782,"spawning","CNRM-CM5","rcp45","late",0.0391534391534392,63
"16397",782,"spawning","CNRM-CM5","rcp85","hist",0.014021164021164,63
"16398",782,"spawning","CNRM-CM5","rcp85","early",0.0301587301587302,63
"16399",782,"spawning","CNRM-CM5","rcp85","mid",0.0388888888888889,63
"16400",782,"spawning","CNRM-CM5","rcp85","late",0.103571428571429,63
"16401",782,"spawning","HadGEM2-ES","rcp45","hist",0.0169312169312169,63
"16402",782,"spawning","HadGEM2-ES","rcp45","early",0.0078042328042328,63
"16403",782,"spawning","HadGEM2-ES","rcp45","mid",0.0148148148148148,63
"16404",782,"spawning","HadGEM2-ES","rcp45","late",0.0436507936507936,63
"16405",782,"spawning","HadGEM2-ES","rcp85","hist",0.0169312169312169,63
"16406",782,"spawning","HadGEM2-ES","rcp85","early",0.0152116402116402,63
"16407",782,"spawning","HadGEM2-ES","rcp85","mid",0.0400793650793651,63
"16408",782,"spawning","HadGEM2-ES","rcp85","late",0.131349206349206,63
"16409",782,"spawning","MPI-ESM-LR","rcp45","hist",0.0207671957671958,63
"16410",782,"spawning","MPI-ESM-LR","rcp45","early",0.0133597883597884,63
"16411",782,"spawning","MPI-ESM-LR","rcp45","mid",0.0171957671957672,63
"16412",782,"spawning","MPI-ESM-LR","rcp45","late",0.021031746031746,63
"16413",782,"spawning","MPI-ESM-LR","rcp85","hist",0.0208994708994709,63
"16414",782,"spawning","MPI-ESM-LR","rcp85","early",0.0234126984126984,63
"16415",782,"spawning","MPI-ESM-LR","rcp85","mid",0.0396825396825397,63
"16416",782,"spawning","MPI-ESM-LR","rcp85","late",0.0771164021164021,63
"16417",783,"eggs_alevin","ACCESS1-0","rcp45","hist",0.254712643678161,145
"16418",783,"eggs_alevin","ACCESS1-0","rcp45","early",0.34816091954023,145
"16419",783,"eggs_alevin","ACCESS1-0","rcp45","mid",0.407586206896552,145
"16420",783,"eggs_alevin","ACCESS1-0","rcp45","late",0.475632183908046,145
"16421",783,"eggs_alevin","ACCESS1-0","rcp85","hist",0.255862068965517,145
"16422",783,"eggs_alevin","ACCESS1-0","rcp85","early",0.343218390804598,145
"16423",783,"eggs_alevin","ACCESS1-0","rcp85","mid",0.443908045977012,145
"16424",783,"eggs_alevin","ACCESS1-0","rcp85","late",0.582068965517241,145
"16425",783,"eggs_alevin","CanESM2","rcp45","hist",0.256551724137931,145
"16426",783,"eggs_alevin","CanESM2","rcp45","early",0.363793103448276,145
"16427",783,"eggs_alevin","CanESM2","rcp45","mid",0.410344827586207,145
"16428",783,"eggs_alevin","CanESM2","rcp45","late",0.461149425287356,145
"16429",783,"eggs_alevin","CanESM2","rcp85","hist",0.259080459770115,145
"16430",783,"eggs_alevin","CanESM2","rcp85","early",0.373218390804598,145
"16431",783,"eggs_alevin","CanESM2","rcp85","mid",0.444252873563218,145
"16432",783,"eggs_alevin","CanESM2","rcp85","late",0.566781609195402,145
"16433",783,"eggs_alevin","CCSM4","rcp45","hist",0.265057471264368,145
"16434",783,"eggs_alevin","CCSM4","rcp45","early",0.319080459770115,145
"16435",783,"eggs_alevin","CCSM4","rcp45","mid",0.383563218390805,145
"16436",783,"eggs_alevin","CCSM4","rcp45","late",0.407126436781609,145
"16437",783,"eggs_alevin","CCSM4","rcp85","hist",0.264942528735632,145
"16438",783,"eggs_alevin","CCSM4","rcp85","early",0.354022988505747,145
"16439",783,"eggs_alevin","CCSM4","rcp85","mid",0.435862068965517,145
"16440",783,"eggs_alevin","CCSM4","rcp85","late",0.513793103448276,145
"16441",783,"eggs_alevin","CNRM-CM5","rcp45","hist",0.251149425287356,145
"16442",783,"eggs_alevin","CNRM-CM5","rcp45","early",0.33735632183908,145
"16443",783,"eggs_alevin","CNRM-CM5","rcp45","mid",0.391494252873563,145
"16444",783,"eggs_alevin","CNRM-CM5","rcp45","late",0.394367816091954,145
"16445",783,"eggs_alevin","CNRM-CM5","rcp85","hist",0.251034482758621,145
"16446",783,"eggs_alevin","CNRM-CM5","rcp85","early",0.368505747126437,145
"16447",783,"eggs_alevin","CNRM-CM5","rcp85","mid",0.39632183908046,145
"16448",783,"eggs_alevin","CNRM-CM5","rcp85","late",0.526436781609195,145
"16449",783,"eggs_alevin","HadGEM2-ES","rcp45","hist",0.248390804597701,145
"16450",783,"eggs_alevin","HadGEM2-ES","rcp45","early",0.340919540229885,145
"16451",783,"eggs_alevin","HadGEM2-ES","rcp45","mid",0.405287356321839,145
"16452",783,"eggs_alevin","HadGEM2-ES","rcp45","late",0.472758620689655,145
"16453",783,"eggs_alevin","HadGEM2-ES","rcp85","hist",0.247701149425287,145
"16454",783,"eggs_alevin","HadGEM2-ES","rcp85","early",0.37264367816092,145
"16455",783,"eggs_alevin","HadGEM2-ES","rcp85","mid",0.476551724137931,145
"16456",783,"eggs_alevin","HadGEM2-ES","rcp85","late",0.614022988505747,145
"16457",783,"eggs_alevin","MPI-ESM-LR","rcp45","hist",0.261379310344828,145
"16458",783,"eggs_alevin","MPI-ESM-LR","rcp45","early",0.321034482758621,145
"16459",783,"eggs_alevin","MPI-ESM-LR","rcp45","mid",0.358275862068966,145
"16460",783,"eggs_alevin","MPI-ESM-LR","rcp45","late",0.376091954022989,145
"16461",783,"eggs_alevin","MPI-ESM-LR","rcp85","hist",0.260459770114942,145
"16462",783,"eggs_alevin","MPI-ESM-LR","rcp85","early",0.318965517241379,145
"16463",783,"eggs_alevin","MPI-ESM-LR","rcp85","mid",0.39367816091954,145
"16464",783,"eggs_alevin","MPI-ESM-LR","rcp85","late",0.469425287356322,145
"16465",783,"fw_rearing","ACCESS1-0","rcp45","hist",0.0575494452484322,691
"16466",783,"fw_rearing","ACCESS1-0","rcp45","early",0.102339604438013,691
"16467",783,"fw_rearing","ACCESS1-0","rcp45","mid",0.114749155812832,691
"16468",783,"fw_rearing","ACCESS1-0","rcp45","late",0.128135441081135,691
"16469",783,"fw_rearing","ACCESS1-0","rcp85","hist",0.0573323685479981,691
"16470",783,"fw_rearing","ACCESS1-0","rcp85","early",0.0972141823444284,691
"16471",783,"fw_rearing","ACCESS1-0","rcp85","mid",0.123070429329474,691
"16472",783,"fw_rearing","ACCESS1-0","rcp85","late",0.17508602204159,691
"16473",783,"fw_rearing","CanESM2","rcp45","hist",0.0470453449107574,691
"16474",783,"fw_rearing","CanESM2","rcp45","early",0.0906054027978775,691
"16475",783,"fw_rearing","CanESM2","rcp45","mid",0.115279787747226,691
"16476",783,"fw_rearing","CanESM2","rcp45","late",0.123373061387324,691
"16477",783,"fw_rearing","CanESM2","rcp85","hist",0.0477809937288953,691
"16478",783,"fw_rearing","CanESM2","rcp85","early",0.0930897250361794,691
"16479",783,"fw_rearing","CanESM2","rcp85","mid",0.121852387843705,691
"16480",783,"fw_rearing","CanESM2","rcp85","late",0.18878721388321,691
"16481",783,"fw_rearing","CCSM4","rcp45","hist",0.0558851905451037,691
"16482",783,"fw_rearing","CCSM4","rcp45","early",0.0840931017848529,691
"16483",783,"fw_rearing","CCSM4","rcp45","mid",0.107525325615051,691
"16484",783,"fw_rearing","CCSM4","rcp45","late",0.120617862663941,691
"16485",783,"fw_rearing","CCSM4","rcp85","hist",0.055643994211288,691
"16486",783,"fw_rearing","CCSM4","rcp85","early",0.101712493970092,691
"16487",783,"fw_rearing","CCSM4","rcp85","mid",0.127930535455861,691
"16488",783,"fw_rearing","CCSM4","rcp85","late",0.16649628484516,691
"16489",783,"fw_rearing","CNRM-CM5","rcp45","hist",0.0590328027013989,691
"16490",783,"fw_rearing","CNRM-CM5","rcp45","early",0.0830077182826821,691
"16491",783,"fw_rearing","CNRM-CM5","rcp45","mid",0.0961529184756392,691
"16492",783,"fw_rearing","CNRM-CM5","rcp45","late",0.0983518675509899,691
"16493",783,"fw_rearing","CNRM-CM5","rcp85","hist",0.0589242643511819,691
"16494",783,"fw_rearing","CNRM-CM5","rcp85","early",0.0952725518572118,691
"16495",783,"fw_rearing","CNRM-CM5","rcp85","mid",0.0984081041968162,691
"16496",783,"fw_rearing","CNRM-CM5","rcp85","late",0.135902358749314,691
"16497",783,"fw_rearing","HadGEM2-ES","rcp45","hist",0.0496864447660396,691
"16498",783,"fw_rearing","HadGEM2-ES","rcp45","early",0.0878195851423058,691
"16499",783,"fw_rearing","HadGEM2-ES","rcp45","mid",0.114218523878437,691
"16500",783,"fw_rearing","HadGEM2-ES","rcp45","late",0.128409714257218,691
"16501",783,"fw_rearing","HadGEM2-ES","rcp85","hist",0.0511818620356971,691
"16502",783,"fw_rearing","HadGEM2-ES","rcp85","early",0.0973106608779546,691
"16503",783,"fw_rearing","HadGEM2-ES","rcp85","mid",0.122479498311626,691
"16504",783,"fw_rearing","HadGEM2-ES","rcp85","late",0.199770607889094,691
"16505",783,"fw_rearing","MPI-ESM-LR","rcp45","hist",0.0485648818137964,691
"16506",783,"fw_rearing","MPI-ESM-LR","rcp45","early",0.0715629522431259,691
"16507",783,"fw_rearing","MPI-ESM-LR","rcp45","mid",0.0941268692715871,691
"16508",783,"fw_rearing","MPI-ESM-LR","rcp45","late",0.0975290480227397,691
"16509",783,"fw_rearing","MPI-ESM-LR","rcp85","hist",0.0483478051133623,691
"16510",783,"fw_rearing","MPI-ESM-LR","rcp85","early",0.0669199228171732,691
"16511",783,"fw_rearing","MPI-ESM-LR","rcp85","mid",0.106379643029426,691
"16512",783,"fw_rearing","MPI-ESM-LR","rcp85","late",0.129357203410961,691
"16513",783,"early_marine","ACCESS1-0","rcp45","hist",0.320833333333333,181
"16514",783,"early_marine","ACCESS1-0","rcp45","early",0.476388888888889,181
"16515",783,"early_marine","ACCESS1-0","rcp45","mid",0.625,181
"16516",783,"early_marine","ACCESS1-0","rcp45","late",0.798611111111111,181
"16517",783,"early_marine","ACCESS1-0","rcp85","hist",0.320833333333333,181
"16518",783,"early_marine","ACCESS1-0","rcp85","early",0.547222222222222,181
"16519",783,"early_marine","ACCESS1-0","rcp85","mid",0.7375,181
"16520",783,"early_marine","ACCESS1-0","rcp85","late",0.920833333333333,181
"16521",783,"early_marine","CanESM2","rcp45","hist",0.188888888888889,181
"16522",783,"early_marine","CanESM2","rcp45","early",0.265277777777778,181
"16523",783,"early_marine","CanESM2","rcp45","mid",0.334722222222222,181
"16524",783,"early_marine","CanESM2","rcp45","late",0.404166666666667,181
"16525",783,"early_marine","CanESM2","rcp85","hist",0.188888888888889,181
"16526",783,"early_marine","CanESM2","rcp85","early",0.259722222222222,181
"16527",783,"early_marine","CanESM2","rcp85","mid",0.363888888888889,181
"16528",783,"early_marine","CanESM2","rcp85","late",0.545833333333333,181
"16529",783,"early_marine","CCSM4","rcp45","hist",0.258333333333333,181
"16530",783,"early_marine","CCSM4","rcp45","early",0.344444444444444,181
"16531",783,"early_marine","CCSM4","rcp45","mid",0.352777777777778,181
"16532",783,"early_marine","CCSM4","rcp45","late",0.466666666666667,181
"16533",783,"early_marine","CCSM4","rcp85","hist",0.258333333333333,181
"16534",783,"early_marine","CCSM4","rcp85","early",0.363888888888889,181
"16535",783,"early_marine","CCSM4","rcp85","mid",0.425,181
"16536",783,"early_marine","CCSM4","rcp85","late",0.597222222222222,181
"16537",783,"early_marine","CNRM-CM5","rcp45","hist",0.266666666666667,181
"16538",783,"early_marine","CNRM-CM5","rcp45","early",0.325,181
"16539",783,"early_marine","CNRM-CM5","rcp45","mid",0.383333333333333,181
"16540",783,"early_marine","CNRM-CM5","rcp45","late",0.488888888888889,181
"16541",783,"early_marine","CNRM-CM5","rcp85","hist",0.266666666666667,181
"16542",783,"early_marine","CNRM-CM5","rcp85","early",0.330555555555556,181
"16543",783,"early_marine","CNRM-CM5","rcp85","mid",0.422222222222222,181
"16544",783,"early_marine","CNRM-CM5","rcp85","late",0.583333333333333,181
"16545",783,"early_marine","HadGEM2-ES","rcp45","hist",0.172222222222222,181
"16546",783,"early_marine","HadGEM2-ES","rcp45","early",0.233333333333333,181
"16547",783,"early_marine","HadGEM2-ES","rcp45","mid",0.361111111111111,181
"16548",783,"early_marine","HadGEM2-ES","rcp45","late",0.461111111111111,181
"16549",783,"early_marine","HadGEM2-ES","rcp85","hist",0.172222222222222,181
"16550",783,"early_marine","HadGEM2-ES","rcp85","early",0.286111111111111,181
"16551",783,"early_marine","HadGEM2-ES","rcp85","mid",0.455555555555556,181
"16552",783,"early_marine","HadGEM2-ES","rcp85","late",0.694444444444444,181
"16553",783,"early_marine","MPI-ESM-LR","rcp45","hist",0.177777777777778,181
"16554",783,"early_marine","MPI-ESM-LR","rcp45","early",0.238888888888889,181
"16555",783,"early_marine","MPI-ESM-LR","rcp45","mid",0.247222222222222,181
"16556",783,"early_marine","MPI-ESM-LR","rcp45","late",0.297222222222222,181
"16557",783,"early_marine","MPI-ESM-LR","rcp85","hist",0.177777777777778,181
"16558",783,"early_marine","MPI-ESM-LR","rcp85","early",0.233333333333333,181
"16559",783,"early_marine","MPI-ESM-LR","rcp85","mid",0.301388888888889,181
"16560",783,"early_marine","MPI-ESM-LR","rcp85","late",0.461111111111111,181
"16561",783,"marine_rearing","ACCESS1-0","rcp45","hist",0.272839506172839,822
"16562",783,"marine_rearing","ACCESS1-0","rcp45","early",0.292592592592593,822
"16563",783,"marine_rearing","ACCESS1-0","rcp45","mid",0.353086419753086,822
"16564",783,"marine_rearing","ACCESS1-0","rcp45","late",0.452745849297573,822
"16565",783,"marine_rearing","ACCESS1-0","rcp85","hist",0.272839506172839,822
"16566",783,"marine_rearing","ACCESS1-0","rcp85","early",0.302469135802469,822
"16567",783,"marine_rearing","ACCESS1-0","rcp85","mid",0.417901234567901,822
"16568",783,"marine_rearing","ACCESS1-0","rcp85","late",0.5970625798212,822
"16569",783,"marine_rearing","CanESM2","rcp45","hist",0.226543209876543,822
"16570",783,"marine_rearing","CanESM2","rcp45","early",0.277777777777778,822
"16571",783,"marine_rearing","CanESM2","rcp45","mid",0.364197530864198,822
"16572",783,"marine_rearing","CanESM2","rcp45","late",0.462324393358876,822
"16573",783,"marine_rearing","CanESM2","rcp85","hist",0.226543209876543,822
"16574",783,"marine_rearing","CanESM2","rcp85","early",0.289506172839506,822
"16575",783,"marine_rearing","CanESM2","rcp85","mid",0.435802469135802,822
"16576",783,"marine_rearing","CanESM2","rcp85","late",0.694763729246488,822
"16577",783,"marine_rearing","CCSM4","rcp45","hist",0.287345679012346,822
