"species","region","culabel","faz","fm_start","fm_peak","fm_end","n_fm","fm_dat_qual","oe_start","oe_peak","oe_end","n_oe","oe_dat_qual","rt_start","rt_peak","rt_end","n_rt","rt_dat_qual","sp_start","sp_peak","sp_end","n_sp","dat_qual","arrival","n_arrival","fm_source_faz","oe_source_faz","oe_age","inc_start","inc_end","rear_start","rear_end","mig_start","mig_end"
"SEL","central coast","West Creek","HecLow",118,134,158,0,6,108,127,149,0,6,NA,NA,NA,NA,NA,200.212554550971,223.119426691376,246.025954652324,12,2,181.542010860123,4,NA,"HecLow","1+",200.212554550971,158,1,365,NA,246.025954652324
"SEL","central coast","Yaaklele Lagoon","HecLow",118,134,158,0,6,108,127,149,0,6,151,NA,NA,0,5,251.477488855077,267.727474531697,283.977267597398,10,2,157.940869645993,10,NA,"HecLow","1+",251.477488855077,158,1,365,151,283.977267597398
"SEL","central coast","Yeo","HecLow",118,134,158,0,6,108,127,149,0,6,191,NA,NA,0,5,231.465452653454,243.267151873622,255.068917977828,40,1,209.21620172366,18,NA,"HecLow","1+",231.465452653454,158,1,365,191,255.068917977828
"SEL","columbia","Osoyoos","OK",98,112,124,16,1,148,161,166,3,4,206.32,222,237.68,1,5,272.582748557272,295.582414990063,318.583112017404,2,5,253.500433828415,2,NA,"OK","1+",272.582748557272,124,1,365,206.32,318.583112017404
"SEL","fraser","Adams-Early Summer","STh",93,120,139,0,6,127,138,157,3,3,194,215,238,0,6,247.9619029,NA,278.1385427,0,6,239.2685939,0,NA,"STh","1+",247.9619029,139,1,365,194,278.1385427
"SEL","fraser","Adams & Momich Lakes-Early Summer","STh",93,120,139,0,6,127,138,157,3,3,194,215,238,0,2,240.46483165833,251.500991499013,262.537152251375,112,1,238.21152903497,52,NA,"STh","1+",240.46483165833,139,1,365,194,262.537152251375
"SEL","fraser","Alouette-Early Summer","LFR",111,133,151,0,6,108,125,147,19,1,194,215,238,0,6,247.9619029,NA,278.1385427,0,6,239.2685939,0,"MFR","LFR","1+",247.9619029,151,1,365,194,278.1385427
"SEL","fraser","Anderson-Seton-Early Summer","MFR",96,119,138,3,3,111.4,123.2,140.2,18,1,182,215,238,0,5,225.921479440335,246.421564226009,266.921742800455,98,1,225.651009103348,77,NA,"MFR","1+",225.921479440335,138,1,365,182,266.921742800455
"SEL","fraser","Bowron-Early Summer","UFR",111,133,151,0,6,115,127,142,0,6,194,215,238,0,2,229.07760918041,244.576816845797,260.07522552448,85,1,217.993984477463,46,"MFR","MFR","1+",229.07760918041,151,1,365,194,260.07522552448
"SEL","fraser","Chilko-Early Summer","MFR",128,144,160,3,4,116.2,126.2,140.6,62,1,194,215,238,0,2,243.917329298514,258.946922046116,273.970689969322,18,1,239.275530105957,0,NA,"MFR","1+",243.917329298514,160,1,365,194,273.970689969322
"SEL","fraser","Chilko-Summer","MFR",124.666666666667,138.666666666667,158,5,2,116.2,126.2,140.6,62,1,208,225,246,0,2,252.937981562812,268.125692500533,283.321868108667,83,1,227.451787405537,60,NA,"MFR","1+",252.937981562812,158,1,365,208,283.321868108667
"SEL","fraser","Chilliwack-Early Summer (cyclic)","LFR",111,133,151,0,6,104,115,129,1,3,182,215,238,0,5,225.653385339839,240.74948194863,255.839414484957,49,1,217.800911718782,14,"MFR","LFR","1+",225.653385339839,151,1,365,182,255.839414484957
"SEL","fraser","Coquitlam-Early Summer","LFR",111,133,151,0,6,124,132,137,1,3,194,215,238,0,6,247.9619029,NA,278.1385427,0,6,239.2685939,0,"MFR","LFR","1+",247.9619029,151,1,365,194,278.1385427
"SEL","fraser","Cultus-Late","LFR",111,133,151,0,6,99.8,114.2,136,55,1,215,247,257,0,6,312.881966070835,328.064442734746,343.245938652451,52,1,265.674550828728,50,"MFR","LFR","1+",312.881966070835,151,1,365,215,343.245938652451
"SEL","fraser","Francois-Fraser-Summer","MFR",113,134,150,12,1,116,124,137,3,3,208,225,246,0,2,257.228476989961,262.229628148694,267.230610973829,109,1,237.904723751005,84,NA,"MFR","1+",257.228476989961,150,1,365,208,267.230610973829
"SEL","fraser","Fraser-Early Summer","MFR",111,133,151,0,6,115,127,142,0,6,194,215,238,0,6,233.113936164439,246.114020438094,259.11404462812,55,NA,234.670574681385,53,NA,"MFR","1+",233.113936164439,151,1,365,194,259.11404462812
"SEL","fraser","Harrison-Downstream Migrating-Late","LFR",111,133,151,0,6,107,121,139,0,6,217,234,254,0,2,246.815714843027,264.780167910233,282.744588679867,151,1,245.766744697024,86,"MFR","LFR","1+",246.815714843027,151,1,365,217,282.744588679867
"SEL","fraser","Harrison-Upstream Migrating-Late","LFR",111,133,151,0,6,106,124,142,1,3,215,233,257,0,2,265.192711026688,295.692353640991,326.192116310895,117,1,277.17188511945,88,"MFR","LFR","1+",265.192711026688,151,1,365,215,326.192116310895
"SEL","fraser","Kamloops-Early Summer","NTh",106,118.5,142.5,2,4,110,115,128,2,3,216,233,255,0,2,239.876090962771,252.71369864011,265.551061812617,225,1,232.647962852309,112,NA,"NTh","1+",239.876090962771,142.5,1,365,216,265.551061812617
"SEL","fraser","Kawkawa-Late","FRCany",138,152,181,0,6,110,122,133,0,6,215,233,257,0,6,247.9619029,NA,278.1385427,0,6,239.2685939,0,"MSK","FRCany","1+",247.9619029,181,1,365,215,278.1385427
"SEL","fraser","Lillooet-Harrison-Late","LILL",111,133,151,0,6,106,124,142,1,3,217,234,254,0,2,256.636824757492,275.083826064171,293.530645840884,185,1,246.41416782943,100,"MFR","LILL","1+",256.636824757492,151,1,365,217,293.530645840884
"SEL","fraser","Momich-Early Summer","STh",93,120,139,0,6,122,135,152,0,6,194,215,238,0,6,247.9619029,NA,278.1385427,0,6,239.2685939,0,NA,"STh","1+",247.9619029,139,1,365,194,278.1385427
"SEL","fraser","Nadina-Francois-Early Summer","MFR",111,133,151,0,6,110,122,142,1,3,194,215,238,0,2,247.258961493807,262.269745467947,277.273986117124,204,1,230.564034199032,142,NA,"MFR","1+",247.258961493807,151,1,365,194,277.273986117124
"SEL","fraser","Nahatlatch-Early Summer","FRCany",111,133,151,0,6,110,121.5,133,2,3,194,215,238,0,2,230.449340050431,250.950357546511,271.451303917863,54,1,235.192556146906,21,"MFR","FRCany","1+",230.449340050431,151,1,365,194,271.451303917863
"SEL","fraser","North Barriere-Early Summer","NTh",106,118,142,0,6,110,122,142,1,3,206,222,241,0,6,247.9619029,NA,278.1385427,0,6,239.2685939,0,NA,"NTh","1+",247.9619029,142,1,365,206,278.1385427
"SEL","fraser","North Barriere-Early Summer (de novo)","NTh",106,118,142,0,6,110,122,142,1,3,206,222,241,0,2,228.640567281967,242.617006149828,256.593320272519,74,1,226.413588212324,39,NA,"NTh","1+",228.640567281967,142,1,365,206,256.593320272519
"SEL","fraser","Pitt-Early Summer","LFR",111,133,151,0,6,107,121,139,0,6,194,215,238,0,2,237.202408751554,254.453876857345,271.705495025046,135,1,225.248124510595,59,"MFR","LFR","1+",237.202408751554,151,1,365,194,271.705495025046
"SEL","fraser","Quesnel-Summer (cyclic)","MFR",109.333333333333,136.666666666667,159.333333333333,7,2,114.571428571429,125.142857142857,136,3,3,212,229,250,0,2,248.057343757815,260.514881591105,272.972007158825,550,1,245.56405342546,249,NA,"MFR","1+",248.057343757815,159.333333333333,1,365,212,272.972007158825
"SEL","fraser","Seton-Late (de novo)","MFR",107,120,133,1,4,111.538461538462,131.769230769231,145.692307692308,17,1,217,233,257,0,2,288.092395310831,300.42637578884,312.76026680556,67,1,281.365812247836,33,NA,"MFR","1+",288.092395310831,133,1,365,217,312.76026680556
"SEL","fraser","Seton-Summer","MFR",111,133,151,0,6,115,130,143,15,1,208,225,246,0,6,247.9619029,NA,278.1385427,0,6,239.2685939,0,NA,"MFR","1+",247.9619029,151,1,365,208,278.1385427
"SEL","fraser","Shuswap-Early Summer (cyclic)","STh",93,120,139,7,2,125,136.5,154,4,3,194,215,238,0,2,237.255092875288,256.285469438389,275.31571097282,390,1,235.246697517126,211,NA,"STh","1+",237.255092875288,139,1,365,194,275.31571097282
"SEL","fraser","Shuswap-Late (cyclic)","STh",93,120,139,7,2,114.333333333333,131,147,6,1,217,234,254,0,2,275.215174852826,292.340328472312,309.465459470444,748,1,275.176239797549,293,NA,"STh","1+",275.215174852826,139,1,365,217,309.465459470444
"SEL","fraser","Takla-Trembleur-Early Stuart (cyclic)","MFR",105.666666666667,131.333333333333,150.333333333333,47,1,119.9,128.6,143.4,3,3,179,191,207,0,2,210.588186396096,221.231342947606,231.874559186286,1516,1,209.246640513279,950,NA,"MFR","1+",210.588186396096,150.333333333333,1,365,179,231.874559186286
"SEL","fraser","Takla-Trembleur-Stuart-Summer (cyclic)","MFR",111,133,151,0,6,121.1,130.2,146.2,3,3,208,225,246,0,2,254.677541276962,263.457962210823,272.238224757244,332,1,245.422804844726,156,NA,"MFR","1+",254.677541276962,151,1,365,208,272.238224757244
"SEL","fraser","Taseko-Early Summer","MFR",111,133,151,0,6,115,127,142,0,6,194,215,238,0,2,220.764438112442,240.550553627446,260.337148290089,30,1,224.076749069292,15,NA,"MFR","1+",220.764438112442,151,1,365,194,260.337148290089
"SEL","haida gwaii","Ain-Skundale-Ian","HG",118,134,158,0,6,111,124,136,0,6,154,190,221,0,5,247.534020511307,264.988788466948,282.443500989984,33,1,158.119166578553,33,"HecLow","HG","1+",247.534020511307,158,1,365,154,282.443500989984
"SEL","haida gwaii","Awun","HG",118,134,158,0,6,111,124,136,0,6,138,159,180,0,5,248.699806235976,262.791093319816,276.882399639568,44,1,149.239056827422,44,"HecLow","HG","1+",248.699806235976,158,1,365,138,276.882399639568
"SEL","haida gwaii","Fairfax","HG",118,134,158,0,6,111,124,136,0,6,175,200,212,0,5,198.435081738607,215.899627958314,233.364059396618,13,1,186.166583829687,19,"HecLow","HG","1+",198.435081738607,158,1,365,175,233.364059396618
"SEL","haida gwaii","Jalun","HG",118,134,158,0,6,111,124,136,0,6,131,192,213,0,3,225.040758046045,245.276291191932,265.51184822864,17,2,137.94920321144,17,"HecLow","HG","1+",225.040758046045,158,1,365,131,265.51184822864
"SEL","haida gwaii","Marian/Eden","HG",118,134,158,0,6,111,124,136,0,6,185,205,226,0,5,228.12393737832,245.099976303206,262.076061812941,62,1,170.269704950322,42,"HecLow","HG","1+",228.12393737832,158,1,365,185,262.076061812941
"SEL","haida gwaii","Marie","HG",118,134,158,0,6,111,124,136,0,6,100,151,181,0,5,237.9576062,NA,270.6847706,0,6,151.9239707,0,"HecLow","HG","1+",237.9576062,158,1,365,100,270.6847706
"SEL","haida gwaii","Mathers","HG",118,134,158,0,6,111,124,136,2,4,133,154,177,0,5,254.403740277056,265.797673692295,277.191636317549,16,1,139.81742383274,24,"HecLow","HG","1+",254.403740277056,158,1,365,133,277.191636317549
"SEL","haida gwaii","Mercer","HG",118,134,158,0,6,111,124,136,0,6,181,200,222,0,5,244.096892432769,256.77540138993,269.453842594231,24,1,176.069996804078,25,"HecLow","HG","1+",244.096892432769,158,1,365,181,269.453842594231
"SEL","haida gwaii","Skidegate","HG",118,134,158,0,6,111,124,136,0,6,120,144,176,0,1,259.857522551896,270.891275398084,281.924997561789,45,1,120.723124519528,44,"HecLow","HG","1+",259.857522551896,158,1,365,120,281.924997561789
"SEL","haida gwaii","Yakoun","HG",118,134,158,0,6,111,124,136,0,6,114,150,175,0,5,245.772312191646,261.357635898201,276.943254797723,47,1,128.696180123226,47,"HecLow","HG","1+",245.772312191646,158,1,365,114,276.943254797723
"SEL","nass","Bowser","UNR",138,152,181,0,6,135,148,161,0,6,177,198,233,6,1,222.437543133192,244.9857378513,267.534261775224,21,2,206.817423612594,21,"MSK","MSK","1+",222.437543133192,181,1,365,177,267.534261775224
"SEL","nass","Clements","LNR-P",118,134,158,0,6,108,127,149,0,6,NA,NA,NA,NA,NA,195.702960114723,218.18872108397,240.674265337076,34,2,181.016645129288,17,"HecLow","HecLow","1+",195.702960114723,158,1,365,NA,240.674265337076
"SEL","nass","Damdochax","UNR",138,152,181,0,6,135,148,161,0,6,163,191,233,6,1,235.281452868448,249.403040072872,263.524642227234,38,1,207.516060576005,32,"MSK","MSK","1+",235.281452868448,181,1,365,163,263.524642227234
"SEL","nass","Fred Wright","UNR",138,152,181,0,6,135,148,161,0,6,NA,NA,NA,NA,NA,234.920471509231,252.97724777816,271.034167053277,31,1,228.03039954571,27,"MSK","MSK","1+",234.920471509231,181,1,365,NA,271.034167053277
"SEL","nass","Kwinageese","UNR",138,152,181,0,6,135,148,161,0,6,170,191,226,6,1,217.6018494,NA,265.1573187,0,6,209.8136709,0,"MSK","MSK","1+",217.6018494,181,1,365,170,265.1573187
"SEL","nass","Leverson","LNR-P",118,134,158,0,6,108,127,149,0,6,NA,NA,NA,NA,NA,200.045450411766,220.792072958299,241.538704503278,6,NA,239.351705981329,2,"HecLow","HecLow","1+",200.045450411766,158,1,365,NA,241.538704503278
"SEL","nass","Meziadin","UNR",138,152,181,0,6,135,148,161,0,6,163,184,233,6,1,205.580144876052,254.623214441866,303.665910805923,24,1,182.977333857568,32,"MSK","MSK","1+",205.580144876052,181,1,365,163,303.665910805923
"SEL","nass","Oweegee","UNR",138,152,181,0,6,135,148,161,0,6,NA,NA,NA,NA,NA,233.316605949589,252.315062647141,271.31464227992,2,5,219.948787249011,2,"MSK","MSK","1+",233.316605949589,181,1,365,NA,271.31464227992
"SEL","skeena","Alastair","LSK",113,135,153,0,6,126,145,164,2,3,156.328,192,227.672,1,5,236.555842991594,260.589526066482,284.623247228582,111,1,228.352589367496,75,NA,"LSK","1+",236.555842991594,153,1,365,156.328,284.623247228582
"SEL","skeena","Asitika","USK",138,152,181,0,6,144,156,175,0,6,175.06,202.5,229.94,1,5,252.653648210642,267.007610628624,281.361714969526,33,1,240.254296738062,19,"MSK","USK","1+",252.653648210642,181,1,365,175.06,281.361714969526
"SEL","skeena","Azuklotz","USK",138,152,181,0,6,144,156,175,0,6,175.06,202.5,229.94,1,5,239.02456293849,254.105649673297,269.186704130389,53,1,231.996270501545,23,"MSK","USK","1+",239.02456293849,181,1,365,175.06,269.186704130389
"SEL","skeena","Babine (enhanced)","MSK",140,158,168,2,4,140.8,155.666666666667,169.4,40,1,178.56,206,233.44,1,5,238.191434,NA,272.6721865,0,6,223.7851028,0,NA,"MSK","1+",238.191434,168,1,365,178.56,272.6721865
"SEL","skeena","Babine/Onerka","MSK",140,166,191,2,4,135.777777777778,153.3,172.555555555556,44,1,168.06,195.5,222.94,1,5,226.886309067717,245.963078445479,265.039874383026,810,1,220.314422877953,412,NA,"MSK","1+",226.886309067717,191,1,365,168.06,265.039874383026
"SEL","skeena","Bear","USK",138,152,181,0,6,144,170,175,0,6,175.06,202.5,229.94,1,5,244.000350327969,258.619860249543,273.23946466877,95,1,238.677724917174,47,"MSK","USK","1+",244.000350327969,181,1,365,175.06,273.23946466877
"SEL","skeena","Bulkley/Maxan","MSK",138,152,181,0,6,135,148,161,0,6,161.2,195.5,229.8,1,5,228.088478508252,244.422642455404,260.756445895696,6,1,217.562410509819,1,NA,"MSK","1+",228.088478508252,181,1,365,161.2,260.756445895696
"SEL","skeena","Damshilgwit","USK",138,152,181,0,6,144,149,165,4,3,175.06,202.5,229.94,1,5,236.351789639126,253.352238577738,270.352795665516,9,1,223.700211720899,10,"MSK","USK","1+",236.351789639126,181,1,365,175.06,270.352795665516
"SEL","skeena","Ecstall/Lower","LSK",113,135,153,0,6,130,146,162,0,6,158.932,185,211.068,1,5,247.614230546532,258.21060853928,268.806900126274,8,1,176.184678550894,8,NA,"LSK","1+",247.614230546532,153,1,365,158.932,268.806900126274
"SEL","skeena","Footsore/Hodder","MSK",138,152,181,0,6,135,148,161,0,6,NA,NA,NA,NA,NA,238.191434,NA,272.6721865,0,6,223.7851028,0,NA,"MSK","1+",238.191434,181,1,365,NA,272.6721865
"SEL","skeena","Gitanyow (Kitwanga/Kitwancool)","MSK",138,152,181,0,6,123,136,146,20,1,171.084,209.5,247.916,1,5,223.834502400668,246.221461702301,268.608097275599,10,1,205.60730796753,11,NA,"MSK","1+",223.834502400668,181,1,365,171.084,268.608097275599
"SEL","skeena","Johanson","USK",138,152,181,0,6,144,156,175,0,6,175.06,202.5,229.94,1,5,239.05972130009,250.104276042382,261.149073884852,18,2,205.726225437597,3,"MSK","USK","1+",239.05972130009,181,1,365,175.06,261.149073884852
"SEL","skeena","Johnston","LSK",113,135,153,0,6,123,159,195,2,3,158.932,185,211.068,1,5,240.951530542673,258.959321974168,276.96693955887,26,1,210.227012668177,16,NA,"LSK","1+",240.951530542673,153,1,365,158.932,276.96693955887
"SEL","skeena","Kitsumkalum","LSK",113,135,153,0,6,135,142,149,4,3,168.2,202.5,236.8,1,5,248.147679090358,273.26134107516,298.375054406589,173,1,236.273481635432,133,NA,"LSK","1+",248.147679090358,153,1,365,168.2,298.375054406589
"SEL","skeena","Kluatantan","USK",138,152,181,0,6,144,156,175,0,6,161.2,195.5,229.8,1,5,224.512988108793,247.513565434843,270.513508060747,2,3,228.453410058697,1,"MSK","USK","1+",224.512988108793,181,1,365,161.2,270.513508060747
"SEL","skeena","Kluayaz","USK",138,152,181,0,6,144,156,175,0,6,161.2,195.5,229.8,1,5,229.668433889639,252.668859981776,275.668795480887,4,4,223.78502668309,0,"MSK","USK","1+",229.668433889639,181,1,365,161.2,275.668795480887
"SEL","skeena","Lakelse","LSK",113.125,135,152.75,7,2,131.142857142857,143,157,5,1,158.932,185,211.068,1,5,230.576895454142,247.762201689911,264.947592340776,216,1,219.010963541647,187,NA,"LSK","1+",230.576895454142,152.75,1,365,158.932,264.947592340776
"SEL","skeena","Mcdonell/Dennis/Aldrich","LSK",113,135,153,0,6,134,141,148,2,3,169.292,188.5,207.708,1,5,228.168425378733,245.203637428543,262.238675684601,31,1,220.620376419598,21,NA,"LSK","1+",228.168425378733,153,1,365,169.292,262.238675684601
"SEL","skeena","Morice/Atna","MSK",138,152,181,0,6,143.285714285714,150,162.714285714286,4,3,161.2,195.5,229.8,1,5,244.267303518273,259.680713938323,275.094031108974,108,1,230.740006213805,58,NA,"MSK","1+",244.267303518273,181,1,365,161.2,275.094031108974
"SEL","skeena","Motase","USK",138,152,181,0,6,144,156,175,0,6,179.316,209.5,239.684,1,5,246.134180632758,258.491022481097,270.847821389717,32,1,232.305413338732,21,"MSK","USK","1+",246.134180632758,181,1,365,179.316,270.847821389717
"SEL","skeena","Nilkitkwa","MSK",137,142,182,2,3,137.125,148.5,160.25,73,1,189.06,216.5,243.94,1,5,238.191434,NA,272.6721865,0,6,223.7851028,0,NA,"MSK","1+",238.191434,182,1,365,189.06,272.6721865
"SEL","skeena","Prudhomme","HecLow",118,134,158,0,6,108,127,149,0,6,NA,NA,NA,NA,NA,246.50435874774,263.134283440822,279.764246002715,55,1,245.359238450019,37,NA,"HecLow","1+",246.50435874774,158,1,365,NA,279.764246002715
"SEL","skeena","Shawatlan","HecLow",118,134,158,0,6,108,127,149,0,6,NA,NA,NA,NA,NA,253.137766154533,271.506680924116,289.875482197144,45,1,251.010662327251,22,NA,"HecLow","1+",253.137766154533,158,1,365,NA,289.875482197144
"SEL","skeena","Sicintine","USK",138,152,181,0,6,144,156,175,0,6,175.06,202.5,229.94,1,5,238.191434,NA,272.6721865,0,6,223.7851028,0,"MSK","USK","1+",238.191434,181,1,365,175.06,272.6721865
"SEL","skeena","Slamgeesh","USK",138,152,181,0,6,144,149,165,4,3,175.06,202.5,229.94,1,5,241.029332189816,254.942727364019,268.855935680454,7,1,218.637292219733,4,"MSK","USK","1+",241.029332189816,181,1,365,175.06,268.855935680454
"SEL","skeena","Spawning","USK",138,152,181,0,6,144,156,175,0,6,175.06,202.5,229.94,1,5,239.400314563428,256.984061701308,274.52893838866,1,5,223.789510504316,0,"MSK","USK","1+",239.400314563428,181,1,365,175.06,274.52893838866
"SEL","skeena","Stephens","MSK",138,152,181,0,6,130,139,148,2,3,170.804,195.5,220.196,1,5,246.876226567998,260.616347639707,274.356548587587,167,1,234.874299697275,140,NA,"MSK","1+",246.876226567998,181,1,365,170.804,274.356548587587
"SEL","skeena","Sustut","USK",138,152,181,0,6,145,170,195,2,3,175.06,202.5,229.94,1,5,240.694996682701,253.911036531755,267.126969553842,20,1,216.511932290343,6,"MSK","USK","1+",240.694996682701,181,1,365,175.06,267.126969553842
"SEL","skeena","Swan/Club","MSK",138,152,181,0,6,135,154,161,0,6,170.804,195.5,220.196,1,5,238.191434,NA,272.6721865,0,6,223.7851028,0,NA,"MSK","1+",238.191434,181,1,365,170.804,272.6721865
"SEL","skeena","Tahlo/Morrison","MSK",138,152,181,0,6,152,160,165,2,5,175.06,202.5,229.94,1,5,237.709343779955,253.100995749887,268.492770917615,69,1,231.56022791709,32,NA,"MSK","1+",237.709343779955,181,1,365,175.06,268.492770917615
"SEL","transboundary","Blanchard","Alsek",113,135,153,0,6,142,151,172,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LSK","LStk","1+",NA,153,1,365,NA,NA
"SEL","transboundary","Border","UNUK",113,135,153,0,6,142,151,172,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LSK","LStk","1+",NA,153,1,365,NA,NA
"SEL","transboundary","Christina","LStk",113,135,153,0,6,142,151,172,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LSK","LStk","1+",NA,153,1,365,NA,NA
"SEL","transboundary","Chutine","LStk",113,135,153,0,6,142,151,172,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LSK","LStk","1+",NA,153,1,365,NA,NA
"SEL","transboundary","King Salmon","Taku",113,135,153,0,6,138,159,181,0,6,172,193,214,15,1,209,221,241,5,1,NA,NA,"LSK","Taku","1+",209,153,1,365,172,241
"SEL","transboundary","Klukshu","Alsek",113,135,153,0,6,142,151,172,0,6,149,184,226,1,2,277,286,295,10,1,NA,NA,"LSK","LStk","1+",277,153,1,365,149,295
"SEL","transboundary","Kuthai","Taku",113,135,153,0,6,138,159,181,0,6,158,179,207,15,1,214,220,239,4,2,NA,NA,"LSK","Taku","1+",214,153,1,365,158,239
"SEL","transboundary","Little Trapper","Taku",113,135,153,0,6,138,159,181,0,6,179,200,228,16,1,227,237,249,5,1,NA,NA,"LSK","Taku","1+",227,153,1,365,179,249
"SEL","transboundary","Nesketahin","Alsek",113,135,153,0,6,142,151,172,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LSK","LStk","1+",NA,153,1,365,NA,NA
"SEL","transboundary","Tahltan","LStk",113,135,153,0,6,142,151,172,33,1,176,191,222,4,2,208,220,233,60,1,NA,NA,"LSK","LStk","1+",208,153,1,365,176,233
"SEL","transboundary","Tatsamenie","Taku",113,135,153,0,6,137.5,158.75,181.25,10,1,193,221,256,16,1,244,259,282,5,1,NA,NA,"LSK","Taku","1+",244,153,1,365,193,282
"SEL","transboundary","Whiting","Whiting",113,135,153,0,6,142,151,172,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LSK","LStk","1+",NA,153,1,365,NA,NA
"SEL","vancouver island and mainland inlets","Alice","WVI",111,120,129,0,6,101,124,154,0,6,191,NA,NA,0,5,246.150588493627,263.377948474808,280.604928116156,11,2,201.206473389726,12,NA,"WVI","1+",246.150588493627,129,1,365,191,280.604928116156
"SEL","vancouver island and mainland inlets","Canoe Creek","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,164.539771106263,179.751964771729,194.963862824753,3,2,198.68601640462,0,NA,"WVI","1+",164.539771106263,129,1,365,NA,194.963862824753
"SEL","vancouver island and mainland inlets","Cecilia","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,161.968751316624,205.246187396347,248.524286532645,7,2,166.265035371433,5,NA,"WVI","1+",161.968751316624,129,1,365,NA,248.524286532645
"SEL","vancouver island and mainland inlets","Cheewat","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,270.797402380758,283.353700313325,295.910360065873,16,2,59.6880831649593,18,NA,"WVI","1+",270.797402380758,129,1,365,NA,295.910360065873
"SEL","vancouver island and mainland inlets","Clayoquot","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,300.602227089601,314.557700146156,328.513106630343,26,1,273.402363481479,23,NA,"WVI","1+",300.602227089601,129,1,365,NA,328.513106630343
"SEL","vancouver island and mainland inlets","Deserted","WVI",111,120,129,1,4,101,124,154,0,6,NA,NA,NA,NA,NA,201.216847582736,238.181924381174,275.146911996927,10,2,275.288148036197,6,NA,"WVI","1+",201.216847582736,129,1,365,NA,275.146911996927
"SEL","vancouver island and mainland inlets","Fairy","WVI",111,120,129,0,6,101,124,154,0,6,258,NA,NA,1,2,274.811676326276,288.772710024999,302.733295765955,22,1,222.990048990016,25,NA,"WVI","1+",274.811676326276,129,1,365,258,302.733295765955
"SEL","vancouver island and mainland inlets","Fulmore","SC",118,134,158,0,6,105,131,154,0,6,175,192,222,0,5,232.209059575619,265.183175442083,298.15755098547,15,2,160.298703455112,18,"HecLow","SC","1+",232.209059575619,158,1,365,175,298.15755098547
"SEL","vancouver island and mainland inlets","Great Central","WVI",111,120,129,0,6,119,126,170,1,4,170,202,270,36,1,239.9824238,NA,282.9824811,0,6,198.6833228,0,NA,"WVI","1+",239.9824238,129,1,365,170,282.9824811
"SEL","vancouver island and mainland inlets","Henderson","WVI",111,120,129,0,6,101,124,154,0,6,182,230,253,1,2,262.066886196706,287.713242475409,313.359416427295,37,2,236.124673468167,21,NA,"WVI","1+",262.066886196706,129,1,365,182,313.359416427295
"SEL","vancouver island and mainland inlets","Hesquiat","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,277.231945396238,297.198987246813,317.16606752003,10,2,255.603042608491,9,NA,"WVI","1+",277.231945396238,129,1,365,NA,317.16606752003
"SEL","vancouver island and mainland inlets","Heydon","SC",118,134,158,0,6,105,131,154,4,3,153,184,212,12,1,185.717541808872,204.958140974044,224.198888264026,37,1,170.293923329503,35,"HecLow","SC","1+",185.717541808872,158,1,365,153,224.198888264026
"SEL","vancouver island and mainland inlets","Hobiton","WVI",111,120,129,0,6,106,130,151,1,4,135,166,196,1,2,257.908228667755,280.80346550005,303.698729275534,19,2,126.738425156172,24,NA,"WVI","1+",257.908228667755,129,1,365,135,303.698729275534
"SEL","vancouver island and mainland inlets","Ida-Bonanza","EVI",118,134,158,0,6,105,131,154,0,6,NA,NA,NA,NA,NA,265.392765174917,280.758893925591,296.124246592093,7,2,240.521351267482,4,"HecLow","SC","1+",265.392765174917,158,1,365,NA,296.124246592093
"SEL","vancouver island and mainland inlets","Jansen","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,188.019244841807,216.688326172358,245.357371812544,21,2,189.869951788238,7,NA,"WVI","1+",188.019244841807,129,1,365,NA,245.357371812544
"SEL","vancouver island and mainland inlets","Kakweiken","SC",118,134,158,0,6,105,131,154,0,6,152,NA,NA,0,5,254.328190493893,272.119409594702,289.910642242909,16,2,211.299038889004,18,"HecLow","SC","1+",254.328190493893,158,1,365,152,289.910642242909
"SEL","vancouver island and mainland inlets","Kanim","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,146.103551614634,184.354178407077,222.605094718098,1,4,75.2348232200444,1,NA,"WVI","1+",146.103551614634,129,1,365,NA,222.605094718098
"SEL","vancouver island and mainland inlets","Kennedy","WVI",111,120,129,0,6,101,124,154,0,6,NA,NA,NA,NA,NA,277.587243582938,293.719987126416,309.852836546636,71,1,244.587808337439,63,NA,"WVI","1+",277.587243582938,129,1,365,NA,309.852836546636
